"","Sp","Count"
"1115","Otomops_papuensis",0.08
"1116","Peromyscus_crinitus",0.08
"1117","Petinomys_setosus",0.08
"1118","Phyllostomus_latifolius",0.08
"1119","Piliocolobus_tholloni",0.08
"1120","Pipistrellus_adamsi",0.08
"1121","Pipistrellus_collinus",0.08
"1122","Pipistrellus_hesperus",0.08
"1123","Pipistrellus_kuhlii",0.08
"1124","Pithecheir_parvus",0.08
"1125","Platyrrhinus_umbratus",0.08
"1126","Presbytis_thomasi",0.08
"1127","Pteronotus_parnellii",0.08
"1128","Pteropus_pumilus",0.08
"1129","Pygathrix_nigripes",0.08
"1130","Rhogeessa_minutilla",0.08
"1131","Rousettus_madagascariensis",0.08
"1132","Rucervus_duvaucelii",0.08
"1133","Saccolaimus_mixtus",0.08
"1134","Saccolaimus_peli",0.08
"1135","Sciurus_richmondi",0.08
"1136","Scleronycteris_ega",0.08
"1137","Scotorepens_orion",0.08
"1138","Sorex_caecutiens",0.08
"1139","Stenoderma_rufum",0.08
"1140","Trachypithecus_germaini",0.08
"1141","Triaenops_auritus",0.08
"1142","Trinycteris_nicefori",0.08
"1143","Vampyressa_nymphaea",0.08
"1144","Vampyrum_spectrum",0.08
"1145","Vespadelus_regulus",0.08
"1146","Vespertilio_murinus",0.08
"1147","Vulpes_pallida",0.08
"1148","Amorphochilus_schnablii",0.07
"1149","Anoura_latidens",0.07
"1150","Apodemus_chevrieri",0.07
"1151","Apodemus_rusiges",0.07
"1152","Arctocephalus_gazella",0.07
"1153","Artibeus_fimbriatus",0.07
"1154","Artibeus_watsoni",0.07
"1155","Bandicota_bengalensis",0.07
"1156","Canis_adustus",0.07
"1157","Cannomys_badius",0.07
"1158","Chaetodipus_goldmani",0.07
"1159","Chinchillula_sahamae",0.07
"1160","Corynorhinus_townsendii",0.07
"1161","Crocidura_baluensis",0.07
"1162","Crocidura_macmillani",0.07
"1163","Ctenomys_saltarius",0.07
"1164","Dendromus_oreas",0.07
"1165","Diclidurus_ingens",0.07
"1166","Dipodomys_panamintinus",0.07
"1167","Dorcatragus_megalotis",0.07
"1168","Emballonura_semicaudata",0.07
"1169","Eonycteris_robusta",0.07
"1170","Eospalax_rothschildi",0.07
"1171","Epomophorus_minor",0.07
"1172","Eptesicus_furinalis",0.07
"1173","Eptesicus_tatei",0.07
"1174","Eropeplus_canus",0.07
"1175","Eudorcas_thomsonii",0.07
"1176","Eupleres_goudotii",0.07
"1177","Exilisciurus_exilis",0.07
"1178","Falsistrellus_mackenziei",0.07
"1179","Genetta_abyssinica",0.07
"1180","Gerbillus_cheesmani",0.07
"1181","Glyphotes_simus",0.07
"1182","Grammomys_aridulus",0.07
"1183","Hapalemur_occidentalis",0.07
"1184","Hipposideros_abae",0.07
"1185","Hipposideros_jonesi",0.07
"1186","Hipposideros_megalotis",0.07
"1187","Hipposideros_obscurus",0.07
"1188","Hipposideros_stenotis",0.07
"1189","Hybomys_lunaris",0.07
"1190","Idiurus_macrotis",0.07
"1191","Kerivoula_whiteheadi",0.07
"1192","Lasiurus_seminolus",0.07
"1193","Leptonycteris_yerbabuenae",0.07
"1194","Lionycteris_spurrelli",0.07
"1195","Lonchophylla_mordax",0.07
"1196","Lycalopex_fulvipes",0.07
"1197","Macrotus_waterhousii",0.07
"1198","Megaerops_kusnotoi",0.07
"1199","Mellivora_capensis",0.07
"1200","Melomys_frigicola",0.07
"1201","Mesembriomys_macrurus",0.07
"1202","Micronycteris_minuta",0.07
"1203","Microtus_miurus",0.07
"1204","Miniopterus_robustior",0.07
"1205","Mirounga_angustirostris",0.07
"1206","Molossus_molossus",0.07
"1207","Molossus_sinaloae",0.07
"1208","Mops_niangarae",0.07
"1209","Mops_trevori",0.07
"1210","Mormopterus_jugularis",0.07
"1211","Mormopterus_norfolkensis",0.07
"1212","Moschus_fuscus",0.07
"1213","Murina_rozendaali",0.07
"1214","Mus_saxicola",0.07
"1215","Myopterus_daubentonii",0.07
"1216","Myotis_chiloensis",0.07
"1217","Myotis_nesopolus",0.07
"1218","Myotis_nigricans",0.07
"1219","Myotis_riparius",0.07
"1220","Myotis_simus",0.07
"1221","Neoromicia_capensis",0.07
"1222","Neoromicia_flavescens",0.07
"1223","Neusticomys_oyapocki",0.07
"1224","Niviventer_andersoni",0.07
"1225","Niviventer_rapit",0.07
"1226","Noctilio_albiventris",0.07
"1227","Nomascus_leucogenys",0.07
"1228","Nyctophilus_geoffroyi",0.07
"1229","Orthogeomys_hispidus",0.07
"1230","Otopteropus_cartilagonodus",0.07
"1231","Ovibos_moschatus",0.07
"1232","Paracrocidura_maxima",0.07
"1233","Paranyctimene_raptor",0.07
"1234","Peromyscus_hooperi",0.07
"1235","Peromyscus_melanophrys",0.07
"1236","Peropteryx_leucoptera",0.07
"1237","Phyllomys_nigrispinus",0.07
"1238","Pipistrellus_papuanus",0.07
"1239","Platyrrhinus_infuscus",0.07
"1240","Prionailurus_viverrinus",0.07
"1241","Prometheomys_schaposchnikowi",0.07
"1242","Propithecus_coquereli",0.07
"1243","Pseudois_schaeferi",0.07
"1244","Pseudomys_albocinereus",0.07
"1245","Pteronotus_quadridens",0.07
"1246","Pteropus_aruensis",0.07
"1247","Pteropus_cognatus",0.07
"1248","Pteropus_dasymallus",0.07
"1249","Pteropus_griseus",0.07
"1250","Pteropus_lombocensis",0.07
"1251","Pteropus_ocularis",0.07
"1252","Pteropus_pohlei",0.07
"1253","Pteropus_rayneri",0.07
"1254","Pteropus_seychellensis",0.07
"1255","Pteropus_temminckii",0.07
"1256","Pygathrix_nemaeus",0.07
"1257","Redunca_fulvorufula",0.07
"1258","Rhipidomys_wetzeli",0.07
"1259","Rhogeessa_alleni",0.07
"1260","Rousettus_celebensis",0.07
"1261","Salpingotus_crassicauda",0.07
"1262","Scotonycteris_zenkeri",0.07
"1263","Scotophilus_borbonicus",0.07
"1264","Scotorepens_balstoni",0.07
"1265","Sicista_concolor",0.07
"1266","Stochomys_longicaudatus",0.07
"1267","Sturnira_erythromos",0.07
"1268","Sundasciurus_rabori",0.07
"1269","Sylvilagus_graysoni",0.07
"1270","Tadarida_lobata",0.07
"1271","Talpa_levantis",0.07
"1272","Taphozous_troughtoni",0.07
"1273","Tatera_indica",0.07
"1274","Thomasomys_popayanus",0.07
"1275","Thoopterus_nigrescens",0.07
"1276","Tolypeutes_tricinctus",0.07
"1277","Tragelaphus_eurycerus",0.07
"1278","Triaenops_persicus",0.07
"1279","Tupaia_gracilis",0.07
"1280","Uromys_caudimaculatus",0.07
"1281","Abrawayaomys_ruschii",0.06
"1282","Abrothrix_lanosus",0.06
"1283","Abrothrix_longipilis",0.06
"1284","Abrothrix_markhami",0.06
"1285","Ailuropoda_melanoleuca",0.06
"1286","Allactaga_severtzovi",0.06
"1287","Allocricetulus_eversmanni",0.06
"1288","Anoura_geoffroyi",0.06
"1289","Anourosorex_assamensis",0.06
"1290","Antilope_cervicapra",0.06
"1291","Apodemus_argenteus",0.06
"1292","Arctocephalus_forsteri",0.06
"1293","Artibeus_concolor",0.06
"1294","Artibeus_fraterculus",0.06
"1295","Artibeus_gnomus",0.06
"1296","Arvicanthis_ansorgei",0.06
"1297","Arvicola_amphibius",0.06
"1298","Bathyergus_suillus",0.06
"1299","Blarinella_quadraticauda",0.06
"1300","Bubalus_quarlesi",0.06
"1301","Callosciurus_baluensis",0.06
"1302","Capra_caucasica",0.06
"1303","Capra_ibex",0.06
"1304","Capromys_pilorides",0.06
"1305","Caryomys_eva",0.06
"1306","Catagonus_wagneri",0.06
"1307","Cavia_magna",0.06
"1308","Cebus_libidinosus",0.06
"1309","Cephalophus_dorsalis",0.06
"1310","Cephalophus_nigrifrons",0.06
"1311","Cephalophus_silvicultor",0.06
"1312","Cervus_elaphus",0.06
"1313","Chalinolobus_nigrogriseus",0.06
"1314","Conepatus_humboldtii",0.06
"1315","Connochaetes_taurinus",0.06
"1316","Cormura_brevirostris",0.06
"1317","Cricetulus_kamensis",0.06
"1318","Crocidura_attila",0.06
"1319","Crocidura_denti",0.06
"1320","Crocidura_glassi",0.06
"1321","Crocidura_jacksoni",0.06
"1322","Crocidura_lucina",0.06
"1323","Crocidura_orii",0.06
"1324","Crocidura_susiana",0.06
"1325","Crocidura_tanakae",0.06
"1326","Crocidura_theresae",0.06
"1327","Crocidura_viaria",0.06
"1328","Cryptomys_darlingi",0.06
"1329","Cryptomys_ochraceocinereus",0.06
"1330","Ctenomys_bonettoi",0.06
"1331","Dasymys_montanus",0.06
"1332","Dasyprocta_guamara",0.06
"1333","Desmodillus_auricularis",0.06
"1334","Desmodus_rotundus",0.06
"1335","Dinomys_branickii",0.06
"1336","Eliurus_minor",0.06
"1337","Ellobius_talpinus",0.06
"1338","Epomops_franqueti",0.06
"1339","Eptesicus_diminutus",0.06
"1340","Felis_margarita",0.06
"1341","Galictis_cuja",0.06
"1342","Gazella_gazella",0.06
"1343","Genetta_johnstoni",0.06
"1344","Geomys_pinetis",0.06
"1345","Glossophaga_longirostris",0.06
"1346","Glyphonycteris_daviesi",0.06
"1347","Grammomys_cometes",0.06
"1348","Grammomys_dolichurus",0.06
"1349","Hapalemur_alaotrensis",0.06
"1350","Helogale_parvula",0.06
"1351","Hippocamelus_antisensis",0.06
"1352","Hipposideros_commersoni",0.06
"1353","Hipposideros_crumeniferus",0.06
"1354","Hipposideros_semoni",0.06
"1355","Histriophoca_fasciata",0.06
"1356","Hylomyscus_aeta",0.06
"1357","Kunsia_tomentosus",0.06
"1358","Lasiurus_varius",0.06
"1359","Lonchorhina_orinocensis",0.06
"1360","Lontra_longicaudis",0.06
"1361","Lophostoma_carrikeri",0.06
"1362","Lophostoma_evotis",0.06
"1363","Madoqua_piacentinii",0.06
"1364","Mammelomys_rattoides",0.06
"1365","Margaretamys_beccarii",0.06
"1366","Maxomys_inflatus",0.06
"1367","Meles_meles",0.06
"1368","Meriones_hurrianae",0.06
"1369","Mesechinus_dauuricus",0.06
"1370","Mesocricetus_auratus",0.06
"1371","Mesocricetus_raddei",0.06
"1372","Microhydromys_musseri",0.06
"1373","Microtus_majori",0.06
"1374","Microtus_maximowiczii",0.06
"1375","Molossus_currentium",0.06
"1376","Mops_spurrelli",0.06
"1377","Mormoops_blainvillei",0.06
"1378","Mus_phillipsi",0.06
"1379","Mustela_itatsi",0.06
"1380","Myocastor_coypus",0.06
"1381","Myomyscus_angolensis",0.06
"1382","Myonycteris_relicta",0.06
"1383","Myosorex_blarina",0.06
"1384","Myosorex_okuensis",0.06
"1385","Myotis_auriculus",0.06
"1386","Myotis_bechsteinii",0.06
"1387","Myotis_blythii",0.06
"1388","Myotis_hajastanicus",0.06
"1389","Myotis_hermani",0.06
"1390","Myotis_macrodactylus",0.06
"1391","Mysateles_prehensilis",0.06
"1392","Nasua_nasua",0.06
"1393","Natalus_tumidirostris",0.06
"1394","Neamblysomus_julianae",0.06
"1395","Neodon_sikimensis",0.06
"1396","Neurotrichus_gibbsii",0.06
"1397","Nyctimene_robinsoni",0.06
"1398","Oecomys_rutilus",0.06
"1399","Oenomys_ornatus",0.06
"1400","Oreotragus_oreotragus",0.06
"1401","Otaria_flavescens",0.06
"1402","Otocyon_megalotis",0.06
"1403","Otomys_angoniensis",0.06
"1404","Otomys_laminatus",0.06
"1405","Oxymycterus_hispidus",0.06
"1406","Oxymycterus_rufus",0.06
"1407","Perognathus_fasciatus",0.06
"1408","Peromyscus_gossypinus",0.06
"1409","Petinomys_sagitta",0.06
"1410","Phoniscus_papuensis",0.06
"1411","Piliocolobus_preussi",0.06
"1412","Pithecia_albicans",0.06
"1413","Platyrrhinus_helleri",0.06
"1414","Platyrrhinus_recifinus",0.06
"1415","Presbytis_siamensis",0.06
"1416","Proechimys_roberti",0.06
"1417","Prosciurillus_leucomus",0.06
"1418","Ptenochirus_minor",0.06
"1419","Pteronotus_davyi",0.06
"1420","Pteropus_capistratus",0.06
"1421","Pteropus_macrotis",0.06
"1422","Pteropus_mahaganus",0.06
"1423","Pteropus_neohibernicus",0.06
"1424","Pteropus_speciosus",0.06
"1425","Raphicerus_campestris",0.06
"1426","Rattus_leucopus",0.06
"1427","Rattus_tunneyi",0.06
"1428","Rhogeessa_aeneus",0.06
"1429","Rusa_marianna",0.06
"1430","Semnopithecus_schistaceus",0.06
"1431","Sigmodon_alleni",0.06
"1432","Sorex_daphaenodon",0.06
"1433","Sorex_longirostris",0.06
"1434","Sorex_minutus",0.06
"1435","Sorex_pacificus",0.06
"1436","Steatomys_krebsii",0.06
"1437","Sturnira_bidens",0.06
"1438","Sus_celebensis",0.06
"1439","Sus_verrucosus",0.06
"1440","Sylvilagus_cunicularius",0.06
"1441","Tadarida_aegyptiaca",0.06
"1442","Taeromys_taerae",0.06
"1443","Tragelaphus_strepsiceros",0.06
"1444","Tragulus_williamsoni",0.06
"1445","Trichys_fasciculata",0.06
"1446","Tupaia_longipes",0.06
"1447","Uroderma_bilobatum",0.06
"1448","Urogale_everetti",0.06
"1449","Ursus_americanus",0.06
"1450","Vulpes_corsac",0.06
"1451","Acerodon_celebensis",0.05
"1452","Acomys_wilsoni",0.05
"1453","Aconaemys_porteri",0.05
"1454","Akodon_boliviensis",0.05
"1455","Alces_americanus",0.05
"1456","Alouatta_sara",0.05
"1457","Alticola_macrotis",0.05
"1458","Alticola_semicanus",0.05
"1459","Anourosorex_schmidi",0.05
"1460","Aotus_miconax",0.05
"1461","Apodemus_mystacinus",0.05
"1462","Apodemus_witherbyi",0.05
"1463","Apomys_sacobianus",0.05
"1464","Arctocephalus_pusillus",0.05
"1465","Bassaricyon_alleni",0.05
"1466","Berylmys_mackenziei",0.05
"1467","Blarina_brevicauda",0.05
"1468","Brachyphylla_cavernarum",0.05
"1469","Bradypus_torquatus",0.05
"1470","Brucepattersonius_iheringi",0.05
"1471","Cacajao_melanocephalus",0.05
"1472","Callicebus_lucifer",0.05
"1473","Callithrix_jacchus",0.05
"1474","Callosciurus_phayrei",0.05
"1475","Callosciurus_prevostii",0.05
"1476","Callosciurus_quinquestriatus",0.05
"1477","Calomys_laucha",0.05
"1478","Carpomys_melanurus",0.05
"1479","Caryomys_inez",0.05
"1480","Cephalophus_natalensis",0.05
"1481","Cephalophus_weynsi",0.05
"1482","Cercocebus_agilis",0.05
"1483","Cercopithecus_neglectus",0.05
"1484","Chaetodipus_californicus",0.05
"1485","Chaetodipus_formosus",0.05
"1486","Chaetodipus_hispidus",0.05
"1487","Chaetodipus_penicillatus",0.05
"1488","Chiropodomys_muroides",0.05
"1489","Chiruromys_lamia",0.05
"1490","Chiruromys_vates",0.05
"1491","Chodsigoa_lamula",0.05
"1492","Chrysochloris_visagiei",0.05
"1493","Chrysocyon_brachyurus",0.05
"1494","Clyomys_laticeps",0.05
"1495","Colobus_polykomos",0.05
"1496","Condylura_cristata",0.05
"1497","Cricetulus_sokolovi",0.05
"1498","Crocidura_batesi",0.05
"1499","Crocidura_floweri",0.05
"1500","Crocidura_foxi",0.05
"1501","Crocidura_fulvastra",0.05
"1502","Crocidura_grassei",0.05
"1503","Crocidura_horsfieldii",0.05
"1504","Crocidura_lasiura",0.05
"1505","Crocidura_leucodon",0.05
"1506","Crocidura_maquassiensis",0.05
"1507","Crocidura_montis",0.05
"1508","Crocidura_nigricans",0.05
"1509","Crocidura_nigripes",0.05
"1510","Crocidura_parvipes",0.05
"1511","Crocidura_thalia",0.05
"1512","Crocidura_turba",0.05
"1513","Crocidura_vosmaeri",0.05
"1514","Crocidura_whitakeri",0.05
"1515","Crocidura_zarudnyi",0.05
"1516","Crocidura_zimmeri",0.05
"1517","Crossarchus_platycephalus",0.05
"1518","Crunomys_melanius",0.05
"1519","Cryptomys_damarensis",0.05
"1520","Cryptotis_goodwini",0.05
"1521","Cryptotis_merriami",0.05
"1522","Ctenomys_occultus",0.05
"1523","Ctenomys_pearsoni",0.05
"1524","Ctenomys_tuconax",0.05
"1525","Cynomops_mexicanus",0.05
"1526","Cynomops_paranus",0.05
"1527","Cynomys_gunnisoni",0.05
"1528","Dasypus_hybridus",0.05
"1529","Dasypus_kappleri",0.05
"1530","Deomys_ferrugineus",0.05
"1531","Dephomys_defua",0.05
"1532","Dicerorhinus_sumatrensis",0.05
"1533","Diplogale_hosei",0.05
"1534","Dobsonia_emersa",0.05
"1535","Dremomys_gularis",0.05
"1536","Eliurus_majori",0.05
"1537","Enchisthenes_hartii",0.05
"1538","Eolagurus_luteus",0.05
"1539","Eozapus_setchuanus",0.05
"1540","Equus_grevyi",0.05
"1541","Equus_kiang",0.05
"1542","Erinaceus_roumanicus",0.05
"1543","Euderma_maculatum",0.05
"1544","Eulemur_cinereiceps",0.05
"1545","Euneomys_petersoni",0.05
"1546","Euphractus_sexcinctus",0.05
"1547","Euroscaptor_mizura",0.05
"1548","Euroscaptor_parvidens",0.05
"1549","Exilisciurus_whiteheadi",0.05
"1550","Galago_senegalensis",0.05
"1551","Galea_musteloides",0.05
"1552","Gazella_leptoceros",0.05
"1553","Genetta_cristata",0.05
"1554","Geoxus_valdivianus",0.05
"1555","Gerbilliscus_validus",0.05
"1556","Gerbillurus_vallinus",0.05
"1557","Gerbillus_acticola",0.05
"1558","Gerbillus_mesopotamiae",0.05
"1559","Gerbillus_pyramidum",0.05
"1560","Glirulus_japonicus",0.05
"1561","Gorilla_beringei",0.05
"1562","Gorilla_gorilla",0.05
"1563","Grammomys_ibeanus",0.05
"1564","Gulo_gulo",0.05
"1565","Heliosciurus_ruwenzorii",0.05
"1566","Heliosciurus_undulatus",0.05
"1567","Hippocamelus_bisulcus",0.05
"1568","Hippotragus_niger",0.05
"1569","Hylomys_parvus",0.05
"1570","Hylomyscus_baeri",0.05
"1571","Hylonycteris_underwoodi",0.05
"1572","Isothrix_negrensis",0.05
"1573","Kobus_ellipsiprymnus",0.05
"1574","Lasiurus_degelidus",0.05
"1575","Leggadina_forresti",0.05
"1576","Lemmus_amurensis",0.05
"1577","Lemmus_lemmus",0.05
"1578","Lemniscomys_striatus",0.05
"1579","Leopardus_wiedii",0.05
"1580","Lepilemur_ankaranensis",0.05
"1581","Lepus_alleni",0.05
"1582","Lepus_oiostolus",0.05
"1583","Lepus_townsendii",0.05
"1584","Lorentzimys_nouhuysi",0.05
"1585","Lundomys_molitor",0.05
"1586","Lycalopex_gymnocercus",0.05
"1587","Lycalopex_sechurae",0.05
"1588","Lynx_lynx",0.05
"1589","Madoqua_guentheri",0.05
"1590","Madoqua_kirkii",0.05
"1591","Makalata_didelphoides",0.05
"1592","Makalata_macrura",0.05
"1593","Mallomys_aroaensis",0.05
"1594","Manis_culionensis",0.05
"1595","Marmota_himalayana",0.05
"1596","Marmota_marmota",0.05
"1597","Marmota_olympus",0.05
"1598","Mastacomys_fuscus",0.05
"1599","Maxomys_dollmani",0.05
"1600","Maxomys_ochraceiventer",0.05
"1601","Mazama_bricenii",0.05
"1602","Mazama_pandora",0.05
"1603","Mazama_rufina",0.05
"1604","Melanomys_caliginosus",0.05
"1605","Mephitis_mephitis",0.05
"1606","Meriones_arimalius",0.05
"1607","Microcebus_myoxinus",0.05
"1608","Microgale_brevicaudata",0.05
"1609","Microgale_thomasi",0.05
"1610","Microryzomys_altissimus",0.05
"1611","Microryzomys_minutus",0.05
"1612","Microtus_abbreviatus",0.05
"1613","Microtus_mujanensis",0.05
"1614","Microtus_townsendii",0.05
"1615","Millardia_meltada",0.05
"1616","Monachus_schauinslandi",0.05
"1617","Muriculus_imberbis",0.05
"1618","Mus_haussa",0.05
"1619","Mus_platythrix",0.05
"1620","Mus_tenellus",0.05
"1621","Mustela_lutreola",0.05
"1622","Mustela_nivalis",0.05
"1623","Mustela_putorius",0.05
"1624","Myodes_rex",0.05
"1625","Myopterus_whitleyi",0.05
"1626","Myotis_nattereri",0.05
"1627","Myotis_occultus",0.05
"1628","Myotis_scotti",0.05
"1629","Myotis_vivesi",0.05
"1630","Neacomys_spinosus",0.05
"1631","Neacomys_tenuipes",0.05
"1632","Necromys_lactens",0.05
"1633","Nesokia_bunnii",0.05
"1634","Nycticeinops_schlieffeni",0.05
"1635","Nyctophilus_timoriensis",0.05
"1636","Ochotona_collaris",0.05
"1637","Ochotona_ladacensis",0.05
"1638","Ochotona_pusilla",0.05
"1639","Ochotona_roylei",0.05
"1640","Oecomys_speciosus",0.05
"1641","Orthogeomys_heterodus",0.05
"1642","Oryx_dammah",0.05
"1643","Otomys_anchietae",0.05
"1644","Oxymycterus_hucucha",0.05
"1645","Pantholops_hodgsonii",0.05
"1646","Paramelomys_mollis",0.05
"1647","Parascalops_breweri",0.05
"1648","Parotomys_littledalei",0.05
"1649","Pelea_capreolus",0.05
"1650","Perognathus_flavescens",0.05
"1651","Perognathus_flavus",0.05
"1652","Peromyscus_mexicanus",0.05
"1653","Peromyscus_sagax",0.05
"1654","Petaurillus_hosei",0.05
"1655","Petaurista_xanthotis",0.05
"1656","Petinomys_genibarbis",0.05
"1657","Petinomys_vordermanni",0.05
"1658","Philantomba_maxwellii",0.05
"1659","Phyllomys_thomasi",0.05
"1660","Phyllonycteris_poeyi",0.05
"1661","Plagiodontia_aedium",0.05
"1662","Podogymnura_aureospinula",0.05
"1663","Poecilogale_albinucha",0.05
"1664","Poiana_leightoni",0.05
"1665","Potamochoerus_larvatus",0.05
"1666","Praomys_verschureni",0.05
"1667","Presbytis_potenziani",0.05
"1668","Przewalskium_albirostris",0.05
"1669","Pseudomys_fieldi",0.05
"1670","Pteropus_melanopogon",0.05
"1671","Pteropus_ornatus",0.05
"1672","Raphicerus_melanotis",0.05
"1673","Rattus_giluwensis",0.05
"1674","Rattus_jobiensis",0.05
"1675","Rhabdomys_pumilio",0.05
"1676","Rhinoceros_unicornis",0.05
"1677","Rhipidomys_macrurus",0.05
"1678","Ruwenzorisorex_suncoides",0.05
"1679","Saccostomus_campestris",0.05
"1680","Scalopus_aquaticus",0.05
"1681","Sciurus_colliaei",0.05
"1682","Sciurus_griseus",0.05
"1683","Sciurus_spadiceus",0.05
"1684","Sciurus_vulgaris",0.05
"1685","Scotinomys_xerampelinus",0.05
"1686","Scotoecus_hirundo",0.05
"1687","Scotophilus_viridis",0.05
"1688","Scotorepens_sanborni",0.05
"1689","Scutisorex_somereni",0.05
"1690","Setifer_setosus",0.05
"1691","Sicista_severtzovi",0.05
"1692","Solenodon_paradoxus",0.05
"1693","Sorex_cinereus",0.05
"1694","Sorex_haydeni",0.05
"1695","Sorex_monticolus",0.05
"1696","Sorex_satunini",0.05
"1697","Spalacopus_cyanus",0.05
"1698","Spermophilus_mexicanus",0.05
"1699","Spermophilus_pallidicauda",0.05
"1700","Spermophilus_washingtoni",0.05
"1701","Sphaeronycteris_toxophyllum",0.05
"1702","Spilogale_putorius",0.05
"1703","Sturnira_nana",0.05
"1704","Suncus_infinitesimus",0.05
"1705","Suncus_madagascariensis",0.05
"1706","Suncus_montanus",0.05
"1707","Sus_philippensis",0.05
"1708","Sylvilagus_aquaticus",0.05
"1709","Sylvilagus_floridanus",0.05
"1710","Sylvilagus_insonus",0.05
"1711","Sylvisorex_johnstoni",0.05
"1712","Sylvisorex_oriundus",0.05
"1713","Talpa_caeca",0.05
"1714","Tamias_rufus",0.05
"1715","Tamias_sibiricus",0.05
"1716","Taterillus_petteri",0.05
"1717","Tayassu_pecari",0.05
"1718","Thaptomys_nigrita",0.05
"1719","Thomasomys_eleusis",0.05
"1720","Thomasomys_vestitus",0.05
"1721","Thomomys_bottae",0.05
"1722","Trachypithecus_vetulus",0.05
"1723","Tragulus_versicolor",0.05
"1724","Tupaia_montana",0.05
"1725","Tylomys_nudicaudus",0.05
"1726","Vicugna_vicugna",0.05
"1727","Vulpes_chama",0.05
"1728","Vulpes_rueppellii",0.05
"1729","Zalophus_californianus",0.05
"1730","Zelotomys_hildegardeae",0.05
"1731","Zygodontomys_brevicauda",0.05
"1732","Abrothrix_illuteus",0.04
"1733","Acomys_minous",0.04
"1734","Acomys_mullah",0.04
"1735","Aepyceros_melampus",0.04
"1736","Aethomys_chrysophilus",0.04
"1737","Aethomys_hindei",0.04
"1738","Akodon_albiventer",0.04
"1739","Akodon_bogotensis",0.04
"1740","Akodon_cursor",0.04
"1741","Akodon_dayi",0.04
"1742","Akodon_lindberghi",0.04
"1743","Akodon_subfuscus",0.04
"1744","Alcelaphus_buselaphus",0.04
"1745","Alouatta_guariba",0.04
"1746","Alouatta_seniculus",0.04
"1747","Alticola_albicaudus",0.04
"1748","Alticola_barakshin",0.04
"1749","Amblysomus_septentrionalis",0.04
"1750","Ammospermophilus_interpres",0.04
"1751","Ammospermophilus_nelsoni",0.04
"1752","Anisomys_imitator",0.04
"1753","Aotus_azarae",0.04
"1754","Aotus_lemurinus",0.04
"1755","Aotus_trivirgatus",0.04
"1756","Apodemus_hyrcanicus",0.04
"1757","Apodemus_pallipes",0.04
"1758","Apodemus_sylvaticus",0.04
"1759","Apomys_hylocetes",0.04
"1760","Arborimus_longicaudus",0.04
"1761","Arborimus_pomo",0.04
"1762","Arctocephalus_australis",0.04
"1763","Arctocephalus_tropicalis",0.04
"1764","Artibeus_toltecus",0.04
"1765","Atelerix_albiventris",0.04
"1766","Atelerix_sclateri",0.04
"1767","Ateles_chamek",0.04
"1768","Ateles_geoffroyi",0.04
"1769","Atherurus_africanus",0.04
"1770","Atlantoxerus_getulus",0.04
"1771","Avahi_laniger",0.04
"1772","Avahi_occidentalis",0.04
"1773","Axis_calamianensis",0.04
"1774","Babyrousa_celebensis",0.04
"1775","Bassaricyon_pauli",0.04
"1776","Bassariscus_astutus",0.04
"1777","Beatragus_hunteri",0.04
"1778","Brachylagus_idahoensis",0.04
"1779","Bullimus_bagobus",0.04
"1780","Callicebus_barbarabrownae",0.04
"1781","Callicebus_discolor",0.04
"1782","Callicebus_dubius",0.04
"1783","Callicebus_hoffmannsi",0.04
"1784","Callicebus_melanochir",0.04
"1785","Callicebus_modestus",0.04
"1786","Callicebus_nigrifrons",0.04
"1787","Callicebus_ornatus",0.04
"1788","Callicebus_pallescens",0.04
"1789","Callicebus_torquatus",0.04
"1790","Callosciurus_adamsi",0.04
"1791","Calomys_lepidus",0.04
"1792","Calomys_sorellus",0.04
"1793","Calomyscus_hotsoni",0.04
"1794","Canis_simensis",0.04
"1795","Capra_walie",0.04
"1796","Carterodon_sulcidens",0.04
"1797","Cavia_fulgida",0.04
"1798","Cavia_tschudii",0.04
"1799","Cephalophus_callipygus",0.04
"1800","Cephalophus_leucogaster",0.04
"1801","Cephalophus_spadix",0.04
"1802","Cercocebus_chrysogaster",0.04
"1803","Cercopithecus_erythrogaster",0.04
"1804","Cercopithecus_erythrotis",0.04
"1805","Cerdocyon_thous",0.04
"1806","Chaerephon_bregullae",0.04
"1807","Chaetodipus_artus",0.04
"1808","Chaetodipus_spinatus",0.04
"1809","Cheirogaleus_major",0.04
"1810","Chimarrogale_hantu",0.04
"1811","Chionomys_nivalis",0.04
"1812","Chlorocebus_cynosuros",0.04
"1813","Chlorocebus_djamdjamensis",0.04
"1814","Chodsigoa_smithii",0.04
"1815","Chrysochloris_stuhlmanni",0.04
"1816","Coendou_nycthemera",0.04
"1817","Colobus_angolensis",0.04
"1818","Colobus_satanas",0.04
"1819","Colomys_goslingi",0.04
"1820","Conepatus_chinga",0.04
"1821","Congosorex_polli",0.04
"1822","Conilurus_penicillatus",0.04
"1823","Cricetus_cricetus",0.04
"1824","Crocidura_armenica",0.04
"1825","Crocidura_bottegoides",0.04
"1826","Crocidura_douceti",0.04
"1827","Crocidura_erica",0.04
"1828","Crocidura_flavescens",0.04
"1829","Crocidura_gracilipes",0.04
"1830","Crocidura_grandis",0.04
"1831","Crocidura_grayi",0.04
"1832","Crocidura_latona",0.04
"1833","Crocidura_lea",0.04
"1834","Crocidura_maurisca",0.04
"1835","Crocidura_monax",0.04
